Datetime,Tweet Id,Text,Username
2021-02-22 17:37:50+00:00,1363905853162741760,"@rpkc Hi Rosemary. We haven't heard of any TurboTax issues. Please call us at 877-662-7447 and ask to speak with a Web Technical Support Services specialist. Our specialists are available Monday through Friday between the hours of 8 a.m. and 7 p.m., Eastern time. Thanks. -JP",Vanguard_Group
2021-02-22 17:37:40+00:00,1363905812771598336,@ElizabethRowin We're sorry for any inconvenience. Our client services team is available at 877-662-7447 from 8 am to 8 pm ET Monday through Friday. -EA,Vanguard_Group
2021-02-22 17:16:21+00:00,1363900450068652032,"@DonShewey Hi Don. We’ve been experiencing high call volumes which can lead to longer wait times. Your patience is appreciated. To best assist with your inquiry, please give us a call at 877-662-7447 from 8 am to 8 pm ET Monday through Friday and one of our reps will be glad to assist. -KS",Vanguard_Group
2021-02-22 17:16:15+00:00,1363900420821770241,@Susanegill Hi Susan. We saw that you also sent us a private DM. We have followed up with you there. -KS,Vanguard_Group
2021-02-22 16:57:52+00:00,1363895798208098306,"@lauratweeteth Hi Laura. Requests such as these are best handled by giving us a call. For security reasons, we can't assist with account info via social media. Please give us a call 877-662-7447 from 8 am to 8 pm ET Monday through Friday and one of our reps will be glad to assist. -KS",Vanguard_Group
2021-02-22 16:57:46+00:00,1363895770643054599,"@Dean2Ohio We're sorry for any confusion. Most Tax Information Statements for Vanguard Brokerage Accounts will be mailed and posted online in mid- to late-February 2020.  For a list tax form availability, see our tax form mailing and online posting schedule at:
https://t.co/tGBApdVHzk. -KS",Vanguard_Group
2021-02-22 16:35:10+00:00,1363890083548561411,@ElizabethRowin Hi Elizabeth. We're sorry for any inconvenience. We can forward your feedback to the appropriate team. The best way to troubleshoot your online access is to call us. Please give us a call 877-662-7447 from 8 am to 8 pm ET M-F and one of our reps will be glad to assist. -KS,Vanguard_Group
2021-02-22 16:35:07+00:00,1363890071372521475,"@kpapppp Hi Anne. Each plan has different rules regarding withdrawals, so you may want to give us a call at 800-577-5445 so a rep can help. We're available from 8:30 am to 9 pm ET Monday through Friday. -KS",Vanguard_Group
2021-02-22 16:21:03+00:00,1363886530507517953,@algoinsights Thanks for sharing!,Vanguard_Group
2021-02-22 16:18:11+00:00,1363885809892491267,"@rhguru Hi Raghu. We're sorry for any inconvenience. For troubleshooting, we kindly ask that you please contact us at 877-662-7447 from 8 am to 8 pm ET Monday through Friday and one of our reps will be glad to assist. -KS",Vanguard_Group
2021-02-22 16:18:04+00:00,1363885781740380160,"@pattersonhawaii Hi David. We're so sorry for any inconvenience. For security reasons, we can't discuss account-specific info via social media. While each plan has different rules regarding withdrawals, you may want to give us a call at 877-662-7447 from 8am-8pm ET M-F so a rep can help. -KS",Vanguard_Group
2021-02-22 15:47:44+00:00,1363878148568416256,"@Nikhilkbhandari Hi Nikhil. To wire assets, you will need to log on to your account online first. You can then search at the top of the page, “Purchase by wire.” Then select the option to “Wire money to your Vanguard account” from the search results, and follow the remaining instructions. -KS",Vanguard_Group
2021-02-22 15:24:39+00:00,1363872337460944900,@JuanAco44264193 Hi Juan. We can forward your interest to the appropriate team. We appreciate your feedback. -KS,Vanguard_Group
2021-02-22 14:52:11+00:00,1363864166939979783,@c_anderzen Hi Carrie. We're sorry for any delays you experienced in attempting to reach us. We’ve been experiencing high call volumes which can lead to longer wait times. You can contact us at 877-662-7447 from 8 am to 8 pm ET Monday through Friday. -KS,Vanguard_Group
2021-02-22 14:52:08+00:00,1363864155741118467,"@Rea_Kn Hello. We are unaware of any website issues. If needed, please call us at 877-662-7447 and ask to speak with a Web Technical Support Services specialist. Our specialists are available Monday through Friday between the hours of 8 a.m. and 7 p.m., Eastern time. Thanks. -JP",Vanguard_Group
2021-02-22 14:33:38+00:00,1363859497123516416,"@juanccamargo Hi Juan. We can't assist with account-specific info via social media. In this case, the best way to troubleshoot the issue you may be experiencing is to call us. We appreciate your understanding. -KS",Vanguard_Group
2021-02-22 14:33:29+00:00,1363859462684033031,"@a_alok We’re so sorry for any inconvenience, Alok. Thank you for sharing this feedback with us. We can forward your message to the appropriate team. -Kasey",Vanguard_Group
2021-02-22 14:30:11+00:00,1363858629452046338,"Dogs versus cats, coffee versus tea, Roth IRA versus traditional IRA: Some people may have strong feelings about one side or the other, but either—or both—can work, depending on your preference: https://t.co/tS2cLDG4Tg https://t.co/E4s1K4S0q4",Vanguard_Group
2021-02-22 14:26:36+00:00,1363857729211760642,"@moneywithsteven Hi there. If you make a contribution to the rollover IRA, after rolling over assets, you may be commingling assets. Commingling assets can potentially prevent you from moving those assets to another employer-sponsored plan in the future, depending on the plan rules. -KS",Vanguard_Group
2021-02-20 18:00:09+00:00,1363186695605276674,"Was it great planning, or was it luck? Financial advice can help you keep things in perspective after a close call.   https://t.co/9eK2NPyNjs https://t.co/VRDlpDTo6z",Vanguard_Group
2021-02-19 22:11:45+00:00,1362887624579506177,"@Nikhilkbhandari To deposit a check with a mobile device:
1. Log on to Vanguard using the mobile app. 
2. In the upper left corner, select the menu icon w/ 3 horizontal lines. 
3. Select ""Mobile check"" and follow the instructions.",Vanguard_Group
2021-02-19 20:25:37+00:00,1362860913133559809,"@ConsolePolitics Hello. Thank you for taking the time to contact us. I've forwarded your comments to the appropriate area for review. We’re always open to ideas for improvements to our mobile app, and it's often through recommendations like yours that enhancements are made. Thanks. -JP",Vanguard_Group
2021-02-19 20:25:34+00:00,1362860901716664326,"@Anardo17 Hello. Thank you for taking the time to contact us. I've forwarded your comments to the appropriate area for review. We’re always open to ideas for improvements to our mobile app, and it's often through recommendations like yours that enhancements are made. Thanks. -JP",Vanguard_Group
2021-02-19 19:15:04+00:00,1362843158548217865,Pay $0 commission to trade ETFs &amp; stocks online in your Vanguard Brokerage Account: https://t.co/sp3bq4igvF,Vanguard_Group
2021-02-19 19:05:22+00:00,1362840717488517122,@azulgris27 Hi there! We've forwarded your comments and suggestion about our current app to the appropriate team for review. Thanks for sharing your thoughts! -Cas,Vanguard_Group
2021-02-19 17:43:00+00:00,1362819991238770689,@conejito_7 We're sorry for any frustration. Please contact TurboTax at 800-624-9066 for assistance. You can also go to the following website: https://t.co/Mo4JqPv8BZ. -VT,Vanguard_Group
2021-02-19 17:42:54+00:00,1362819966492368901,@MrMrsBatWonder Hello! We have many resources on our website that can help you select an investment that is suitable for your goals: https://t.co/K3FSpfHsqD.  You can also call us at 877-662-7447 from 8 am to 8 pm ET Monday- Friday for additional guidance with an investment specialist. -VT,Vanguard_Group
2021-02-19 16:51:01+00:00,1362806907484930049,"@viclen1954 We're sorry for the inconvenience. Our research team would like to follow up with you directly. Please DM us the full name, email address, phone number, and zipcode registered to the account so they can look into this and reach out.",Vanguard_Group
2021-02-19 16:30:09+00:00,1362801656602259457,59 ½ is a half-birthday worth celebrating. Why? It’s when you can start making penalty-free withdrawals from your IRA! Learn more about traditional and Roth IRAs: https://t.co/HF4Aq3Sep6 https://t.co/15r0UF8Wxg,Vanguard_Group
2021-02-19 16:02:09+00:00,1362794609928245253,"@Chukwuanolue Hi there. Our US investments are only available to those who maintain a legal, permanent residence within the US (regardless of citizenship). If this isn't the case for you, you can learn more about our global investment opportunities here: https://t.co/w2Cmb6lsNk. -KS",Vanguard_Group
2021-02-19 14:48:07+00:00,1362775978460803074,"@juanccamargo Hi Juan. Please call Vanguard Participant Services at 800-523-1188 to resolve your issue. They are available M-F, 8am to 8pm, Eastern time. Thanks. -JP",Vanguard_Group
2021-02-19 14:48:01+00:00,1362775953747902466,"@RonnKliger Hello. At this time Vanguard does not have plans to support 3rd party authentication tools like Google Authenticator. However, I've forwarded your comments to the appropriate area for review. Thanks. -JP",Vanguard_Group
2021-02-19 14:37:11+00:00,1362773227731365888,"@DennisFindley We're sorry for any delays you've experienced in contacting us, Dennis. Your comments have been shared with the appropriate team. To review your account preferences, please call us at 877-662-7447 from 8 am to 8 pm ET M-F and one of our reps will be glad to assist. -KS",Vanguard_Group
2021-02-19 13:00:05+00:00,1362748791594573826,Using the right words to describe your investing goals can give you a mental edge that can make a difference.  https://t.co/a1t3IcUQC2,Vanguard_Group
2021-02-18 22:09:38+00:00,1362524703508856835,@Abhishek_Syal The link in the post explains more!,Vanguard_Group
2021-02-18 20:00:08+00:00,1362492113804550145,"Rolling your 401(k) into an IRA can give you flexibility, consolidation, and tax advantages. And, let’s not forget, peace of mind. https://t.co/gcPBfy6xN3 https://t.co/tdMZNH4QaU",Vanguard_Group
2021-02-18 19:55:15+00:00,1362490884542128135,"@Momwa2 Hi Susan. We're so sorry for the frustration surrounding our call volumes and wait times. I realize this isn't convenient, and I've sent your comments the appropriate team for review. However, for us to assist you we will need to speak with you by phone for security reasons. -Cas",Vanguard_Group
2021-02-18 19:55:12+00:00,1362490874467352589,@M98860491 Hi there. We've forwarded this feedback to the appropriate area. Thanks for sharing this! -Cas,Vanguard_Group
2021-02-18 17:00:09+00:00,1362446821520474113,There's no magic formula for managing your investments—but these few strategies come pretty close: https://t.co/SCfE4BXRIy,Vanguard_Group
2021-02-18 16:13:22+00:00,1362435046829928450,@mariaRschneider Hi Maria. We're so sorry for any frustration. We saw your message and one of our associates has reached out. -EA,Vanguard_Group
2021-02-18 16:12:02+00:00,1362434710761328645,"@gia_mz Thanks so much for letting us know about this, Gia 😀 https://t.co/jUlHzkfpt5",Vanguard_Group
2021-02-18 16:05:51+00:00,1362433154951315459,"@StuartEBradley Hi! When determining if you can open a U.S. domiciled Vanguard Brokerage Account the determination is in relation to where you currently reside, regardless of your citizenship. Please give us a call at 877-662-7447 from 8 am to 8 pm ET M-F for help with opening an account. -VT",Vanguard_Group
2021-02-18 14:30:11+00:00,1362409077754785798,"The economy and markets are sending mixed signals, so let’s focus on the value of long-term investing: https://t.co/4NBoHYzICT https://t.co/6VXgpNeUGW",Vanguard_Group
2021-02-17 21:03:52+00:00,1362145766001827846,@DividendsGalt Hi. Vanguard does not offer digital currency or crypto-currencies of any kind. You may be able to invest in a non-Vanguard security which invests in a type of crypto-currency through Vanguard Brokerage. We do not provide recommendations for specific investments. -TF,Vanguard_Group
2021-02-17 21:02:20+00:00,1362145381124087822,"@nycgreen45 Hi. We're sorry for any inconvenience. For security reasons, we can't discuss account-specific info via social media. Please give us a call at 877-662-7447 (personal investing) from 8 am to 8 pm ET M-F or 800-523-1188 (employer-sponsored plans) from 8:30 am to 9 pm ET M-F. -TF",Vanguard_Group
2021-02-17 20:30:05+00:00,1362137262507581453,"Nilay Gandhi, senior financial advisor with Vanguard Personal Advisor Services®, shares why your purpose IN retirement is as important as your plan FOR retirement: https://t.co/w62CY3RhLs https://t.co/YJqZDQd1Vh",Vanguard_Group
2021-02-17 18:31:21+00:00,1362107381224718340,@spottedyinge Thank you for sharing this feedback with us. We can forward your message to the appropriate team. -VT,Vanguard_Group
2021-02-17 18:30:34+00:00,1362107185292062721,@WillBlomker We've shared your messages with the team. -BB,Vanguard_Group
2021-02-17 18:05:31+00:00,1362100879818637316,"@DennisFindley Hi, Dennis. We're so sorry for any frustration. Please provide some specific information about your recent experience. We'll be happy to forward your feedback to our management team. -VT",Vanguard_Group
2021-02-17 17:56:28+00:00,1362098604652064771,@briaquinlan Hello! We regret to hear of any inconvenience you're experiencing with your transfer. You may want to check with your current firm to find out if there is any way you can initiate the transfer without the physical paperwork requirement.  -VT,Vanguard_Group
2021-02-17 17:56:19+00:00,1362098566001553409,"@spottedyinge Hello. The feedback you have provided is important to us. I've forwarded your comments to the appropriate area for review. We’re always open to ideas for improvements to our website, and it's often through recommendations like yours that enhancements are made. Thanks. -JP",Vanguard_Group
2021-02-17 17:00:11+00:00,1362084441217196040,Why talk about a market downturn now? Why not? https://t.co/hjiIXymIUR https://t.co/LUogcasqSH,Vanguard_Group
2021-02-17 16:56:37+00:00,1362083542310731781,"@briaquinlan Hi there. If your current firm is unable to accept transfer requests electronically, you'll be prompted to print and mail your transfer request at the end of the online process. We're sorry for any inconvenience. We can forward your feedback to the appropriate team. -KS",Vanguard_Group
2021-02-17 16:56:20+00:00,1362083472676974602,"@BillWinterberg Thanks for sharing, Bill!",Vanguard_Group
2021-02-17 15:05:09+00:00,1362055489497006082,"@koreancardboard Hi there. Please give us a call 877-662-7447 from 8 am to 8 pm ET Monday through Friday. If you're overseas, please call us at 800-662-2739 Monday through Friday from 8 am to 8 pm ET by following these instructions: https://t.co/o6LwH4t4QU. -KS",Vanguard_Group
