Datetime,Tweet Id,Text,Username
2021-02-27 16:31:00+00:00,1365700976469045251,@EsotericCapita1 Hello! We would be glad to review your account with you. Feel free to give us a call 24 hours a day at 800-669-3900. ^NK,TDAmeritrade
2021-02-27 16:09:11+00:00,1365695483260329984,@MoonyAiman To check the status of your application you can email us at clientservices@tdameritrade.com; we are not able to check the status of an application through social media.  ^cb,TDAmeritrade
2021-02-27 16:02:43+00:00,1365693855350329346,@chauncy420 Hello! We would be glad to review your account with you. Feel free to give us a call 24 hours a day at 800-669-3900. ^NK,TDAmeritrade
2021-02-27 15:58:55+00:00,1365692901590720512,@SitaFab5 Hello! TSNP- TESORO ENTERPRISES INC. is going through a 1 for 4 Reverse Split and a Name Change. The anticipated swing date is unknown at this time and your account will update automatically once we receive the new shares.  ^NK,TDAmeritrade
2021-02-27 15:57:53+00:00,1365692639744581638,"@nerdlinger Please refer to our Margin Handbook, the portion about lending is on page 15. https://t.co/UWngSpqyKw ^ZB",TDAmeritrade
2021-02-27 15:54:22+00:00,1365691757049085953,@SunnyPahoujaDDS Hello! We would like to look into this further with you and find out more information. Please feel free to give us a call 24 hours a day at 800-669-3900. ^NK,TDAmeritrade
2021-02-27 15:24:15+00:00,1365684175148224516,"@pursual At this time, we have made the business decision to allow pre-market trading at 6 am CST. Should that change, we will definitely make an announcement. ^ZB",TDAmeritrade
2021-02-27 15:21:29+00:00,1365683478067560451,"@aiyertweets Many of the courses and features have been migrated to our thinkorswim desktop platform and our website under the Education tab, all free of charge. ^ZB",TDAmeritrade
2021-02-27 15:13:17+00:00,1365681414939811845,"@McClinten Hmm, we're glad to take a look at 800-669-3900. ^ZB",TDAmeritrade
2021-02-27 15:06:12+00:00,1365679633094615042,@reddsmitty We're here to help 24 hours day at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 14:36:11+00:00,1365672078205198342,"@Jeff32619994 Hello! You can view how your cost basis may be impacted on the TD Ameritrade app or website under Cost Basis. We would also be happy to review your positions with you, for security please call our 24/7 Client Services at 800-669-3900. ^NK",TDAmeritrade
2021-02-27 14:13:19+00:00,1365666323628511232,@RoyaltySaint21 Hi Nichole! We’re glad to help. Some securities may have underlying factors which prompt us to take some additional steps to mitigate risk for our clients and our firm. AMC sell limit orders must be within $100 of the ask and GME within $250.  ^NK,TDAmeritrade
2021-02-27 13:56:30+00:00,1365662092980858880,"@ThomasHCampbell We appreciate you reaching out. We don't offer our own tax software, so you may wish to contact the tax software provider you are using for more information regarding the process. We're glad to help you find your document ID at 800-669-3900. ^ZB",TDAmeritrade
2021-02-27 13:54:11+00:00,1365661511922946050,@MoonyAiman You can register for free at https://t.co/Jl5CMz77JG and send your documents electronically to new@tdameritrade.com using that secure site. ^ZB,TDAmeritrade
2021-02-27 13:51:20+00:00,1365660791849025539,"@Cheema54 No, that is not correct. Again, you are welcome to review the restrictions in the link I sent above. ^ZB",TDAmeritrade
2021-02-27 13:46:57+00:00,1365659688403091463,"@Cheema54 No, that is simply not true. You can review the requirements and restrictions here https://t.co/VDx8Qk0YYL ^ZB",TDAmeritrade
2021-02-27 13:45:10+00:00,1365659241021898752,"@Cheema54 Since I can't see those people's accounts nor verify what they are saying, I can't. If you have any concerns about your account we are glad to help. ^ZB",TDAmeritrade
2021-02-27 13:40:50+00:00,1365658151899574274,"@Cheema54 Buying or selling of GME or AMC stock was not restricted on Jan. 28 or 29, either. ^ZB",TDAmeritrade
2021-02-27 13:37:29+00:00,1365657306382430211,"@jensbillboards Hello! We would be glad to review your account with you, for security purposes please call our 24/7 Client Services at 800-669-3900. ^NK",TDAmeritrade
2021-02-27 13:35:23+00:00,1365656781192577026,@LeerySusan We're glad to help with any issues you are experiencing at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 13:30:14+00:00,1365655484125114371,"@eunice_pickett Hi Tracy! Our online education is free to all of our clients. There are courses, videos and webcasts for the beginner to advanced investor. Here is a link https://t.co/2nz1QvSjk5 for more information on our education about options. ^NK",TDAmeritrade
2021-02-27 13:28:48+00:00,1365655123272302600,@FantasyChamp1 Our tech team is glad to help troubleshoot the app at 800-669-3900. What kind of support are you looking for with technical analysis? We're glad to help with that as well. ^ZB,TDAmeritrade
2021-02-27 13:27:18+00:00,1365654744325382152,@MoonyAiman You're very welcome! Feel free to reach out any time we can help. ^ZB,TDAmeritrade
2021-02-27 13:25:07+00:00,1365654195735568387,"@MoonyAiman Yes, we can accept a bank statement as proof of address, as long as it shows your name and address. ^ZB",TDAmeritrade
2021-02-27 13:22:55+00:00,1365653643161194498,@AOEkici We appreciate your feedback! Thanks for reaching out. ^ZB,TDAmeritrade
2021-02-27 13:22:09+00:00,1365653448377700353,"@Tristan_V3 We can't see your account over Twitter, but we're glad to help. Please call 800-669-3900 or email through your account at https://t.co/8dOCgxbfmP for assistance. ^ZB",TDAmeritrade
2021-02-27 13:21:25+00:00,1365653263157256193,"@MoonyAiman We will require proof of address in your name. We can accept a bank statement, brokerage statement, letter from your bank, or a utility bill. If you don't have those, you may send something you do have for review, but we may not be able to accept it. ^ZB",TDAmeritrade
2021-02-27 13:20:20+00:00,1365652993765498886,"@ProfitTaker10 Yes, beginning at 6 am CST, 7 am EST. ^ZB",TDAmeritrade
2021-02-27 13:16:37+00:00,1365652056409800705,"@MoonyAiman Yes, documents used for proof of address need to be in your name. ^zb",TDAmeritrade
2021-02-27 13:15:55+00:00,1365651882325250049,"@ddalaij Hi! Margin interest is only charged when using margin, it is totaled at the end of each statement period and posts to the account the first business day of the following account statement period. We would be glad to review your account please call 800-669-3900. ^NK",TDAmeritrade
2021-02-27 13:13:32+00:00,1365651278932680710,"@wilwalter93 Thanks for contacting us. For your security, please call 800-669-3900 and we can help you log in over the phone 24 hours a day. ^ZB",TDAmeritrade
2021-02-27 13:07:15+00:00,1365649700330889219,@funghiwoman We're sorry for the wait! You might also try chatting or emailing through your account at https://t.co/XqF5YXsUrN or message through our thinkorswim app on an iOS device. ^ZB,TDAmeritrade
2021-02-27 12:46:12+00:00,1365644401934934018,@Brent18405920 Thanks for reaching out! We're glad to take a look at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 12:24:04+00:00,1365638831857401861,@JonTheFifth Calls on GME can be exercised through a broker at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 12:19:52+00:00,1365637775190548485,"@Cellucci_ We are not able to see your application or provide account specific information over Twitter, but our New Accounts team is glad to help. Please give us a call at 800-669-3900 or email starting@tdameritrade.com for assistance. ^ZB",TDAmeritrade
2021-02-27 12:17:57+00:00,1365637293466406915,"@DeeRobins3 You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-27 12:16:22+00:00,1365636892117655552,"@ApexHunter007 We will post the new shares as soon as we receive them from the company. At this time we don't have a set date on when they will update, as the company has not provided us an anticipated payable date. We apologize for the inconvenience.  ^ZB",TDAmeritrade
2021-02-27 12:14:05+00:00,1365636320958312452,"@kicksfan01 At this time, we do not allow purchases of fractional shares. You need to have enough to buy at least one full share. ^ZB",TDAmeritrade
2021-02-27 12:05:24+00:00,1365634135017070592,"@JACStradnShack You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-27 12:00:05+00:00,1365632797629698048,@TheRealMilowe That sounds wonderful! Have a lovely weekend. :) ^ZB,TDAmeritrade
2021-02-27 11:58:11+00:00,1365632319114145793,"@greggotweets You might consider a wire transfer from your bank, they have no hold. Our wire instructions can be found here https://t.co/20dz0IqNyo ^ZB",TDAmeritrade
2021-02-27 11:50:36+00:00,1365630407773990913,"@TheSpacSavant Hmm, it looks like the links on the Dashboard calendar for the last 3 days aren't working. I'll be glad to let our tech team know to take a look. For now, you can still view them under Research and Ideas &gt; Markets &gt; Analyst Reports. ^ZB",TDAmeritrade
2021-02-27 11:42:32+00:00,1365628381207871488,"@AZSun4Trump You may have accidentally changed the language, there are links to change to Chinese on the login page as well as at the top-right corner of the screen on our website. If you don't see where to change it back, we can help at 800-669-3900. ^ZB",TDAmeritrade
2021-02-27 11:31:31+00:00,1365625605526585349,@vin_trade You can pull it up using FSNB/U on thinkorswim. ^ZB,TDAmeritrade
2021-02-27 11:14:11+00:00,1365621243844702212,@aamir64485380 Orders for CCIV can be placed through a broker at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 11:03:05+00:00,1365618450559885314,"@convolutionx We did not restrict exercise of ITM calls on GME, they can be exercised through a broker. ^ZB",TDAmeritrade
2021-02-27 11:00:00+00:00,1365617677264433152,"@FaxanFM Opening trades in expiring calls was limited yesterday. If you currently own stock in GME and wish to place a covered call, you may do so with a broker. Read more: https://t.co/VDx8Qk0YYL ^ZB",TDAmeritrade
2021-02-27 10:54:15+00:00,1365616227360665602,"@wtfisstonks If you currently own stock in GME and wish to place a covered call, you may do so with a broker. Please be aware that wait times to speak with a broker may be longer than normal due to current market conditions. Read more: https://t.co/VDx8Qk0YYL ^ZB",TDAmeritrade
2021-02-27 10:52:48+00:00,1365615863085342720,"@thefrugaltoad No, it is up and running. You may need to sign the exchange agreements on our website. To do so, please log in at https://t.co/8dOCgxbfmP (https://t.co/bYgt1lSbYD from a mobile device) and go to Client Services &gt; My Profile &gt; General &gt; Exchange Agreements. ^ZB",TDAmeritrade
2021-02-27 10:50:57+00:00,1365615399157592066,@jasim_zaya We can help you log in at 800-669-3900. ^ZB,TDAmeritrade
2021-02-27 10:46:55+00:00,1365614381736853506,@cg2k_ You may have funds on hold from a recent deposit. Funds from ACH deposits are available to trade marginable securities when funds post to your account. There is a four-business-day hold for non-marginable securities like options. ^ZB,TDAmeritrade
2021-02-27 10:43:23+00:00,1365613493798461448,@murrjurr They can. We are not restricting exercises on ITM calls at this time. ^ZB,TDAmeritrade
2021-02-27 10:41:41+00:00,1365613065526517764,@girlsrockwallst We're proud to support financial literacy for girls across the US! We appreciate the work you. do. 💚 ^ZB,TDAmeritrade
2021-02-27 10:39:10+00:00,1365612432668917761,"@rel71177 If you still have an issue in your account, please call us at 1-800-669-3900 so that we can help. ^ZB",TDAmeritrade
2021-02-27 00:30:23+00:00,1365459229600079873,"@adamhe_sea If you emailed us, yes, we will reach out and reply to your email. As we aren't able to see your account over Twitter, email and phone will be your two ways of resolving the issue.",TDAmeritrade
2021-02-27 00:26:51+00:00,1365458339342278657,"@adamhe_sea Yes, I saw your mention of the fact that you had emailed us, so I provided the wait time on email responses. If you prefer not to wait, I also provided the phone number. ^ZB",TDAmeritrade
2021-02-27 00:23:45+00:00,1365457558438178818,@adamhe_sea Our cost basis team is available at 800-669-3900 from 8 am to 4 pm Monday through Friday. Email replies are currently about a week behind. ^ZB,TDAmeritrade
2021-02-27 00:20:41+00:00,1365456784517922822,@tippback When a security goes through a corporate action we post the new shares to your account as soon as we receive them from the transfer agent. Until we receive the new shares you will see the cusip in your account as a placeholder. ^cb,TDAmeritrade
2021-02-26 23:52:34+00:00,1365449711734390787,@Cheema54 We did not halt buying or selling ANY stocks this week. We did take actions to mitigate risk on certain stocks which included adjustment of margin requirements and restrictions on certain advanced option strategies. For details: https://t.co/xMnedn1lOu ^ZB,TDAmeritrade
2021-02-26 23:51:05+00:00,1365449338080681990,"@MalcolmTowers Thanks for contacting us. For your security, please call 800-669-3900 and we can help you log in over the phone 24 hours a day. ^ZB",TDAmeritrade
2021-02-26 23:50:26+00:00,1365449175798845443,"@TowerRdTitan You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-26 23:32:23+00:00,1365444631866015746,"@FramednShot Funds from ACH deposits are available to trade marginable securities when funds post to your account. There is a four-business-day hold for non-marginable securities like options or OTC stocks. For a deposit with no hold, you might consider a wire transfer. ^ZB",TDAmeritrade
2021-02-26 23:28:16+00:00,1365443594304241667,@McClinten We charge $6.95 per trade for OTC stocks. ^ZB,TDAmeritrade
2021-02-26 23:27:49+00:00,1365443481364234241,"@leftygrove There were no restrictions on exercising ITM options today on any stock. If you have concerns about options in your account, we're glad to help at 800-669-3900. ^ZB",TDAmeritrade
2021-02-26 23:26:40+00:00,1365443191814651904,@steven_rogers8 It's planned for a future update! We appreciate your interest. 😀 ^ZB,TDAmeritrade
2021-02-26 23:19:30+00:00,1365441387697745927,"@LarryBrogan5 We don't have any reports of widespread issues, but we're glad to take a look and assist at 800-669-3900. ^ZB",TDAmeritrade
2021-02-26 22:29:42+00:00,1365428856400846855,"@Capps01 The chat rooms are for users to chat with one another, but you can reach us through the Support chat within thinkorswim, or at 800-669-3900. ^ZB",TDAmeritrade
2021-02-26 22:16:42+00:00,1365425583962923012,"@gmerocketship At this time, we have placed no restrictions on exercising any ITM calls. ^ZB",TDAmeritrade
2021-02-26 22:15:21+00:00,1365425245759373312,"@GCWV4 We apologize for the issues this week and take the performance and reliability of our trading platforms very seriously. If you have any specific trades you would like us to review, feel free to reach our trade desk at 800-669-3900, 24 hours a day. ^ZB",TDAmeritrade
2021-02-26 22:11:47+00:00,1365424345691148296,"@theboywholift While expiring options were restricted to closing only today, exercising ITM options was not restricted. ^ZB",TDAmeritrade
2021-02-26 22:04:05+00:00,1365422410942578694,"@OnKitch Our trade desk is glad to help at 800-669-3900, 24 hours a day. ^ZB",TDAmeritrade
2021-02-26 21:53:49+00:00,1365419826135597064,"@milamatcha I apologize for the wait time, however we can only assist with logins over the phone at 800-669-3900. ^ZB",TDAmeritrade
2021-02-26 21:51:47+00:00,1365419313180598275,"@toxicbrand0 We apologize for the wait on the phone! However, we can only assist with logins at 800-669-3900 for the security of your account. ^ZB",TDAmeritrade
2021-02-26 21:50:19+00:00,1365418946640363521,@FugitiveBulldoz Our pleasure! We're glad you're taking advantage of it! Let us know how we can continue to support you. ^ZB,TDAmeritrade
2021-02-26 21:38:35+00:00,1365415992952823817,"@AwesomeAfrican We apologize for the wait time on the phone, but for security reasons we can only assist with logins by phone at 800-669-3900. ^ZB",TDAmeritrade
2021-02-26 21:35:13+00:00,1365415146298966017,"@TheSpacSavant Hi there! You can actually set an alert for ratings changes on our website, under Research and Ideas &gt; Alerts &gt; Portfolio Alerts &gt; Rating Change Alerts. ^ZB",TDAmeritrade
2021-02-26 21:24:03+00:00,1365412334450184193,"@JoshuaNielsenMa It sounds like there has been an adjustment to your cost basis. We can't see your account over Twitter, but we're glad to help. Please call 800-669-3900 or email through your account at https://t.co/8dOCgxbfmP for assistance. ^ZB",TDAmeritrade
2021-02-26 21:23:02+00:00,1365412078853496843,"@mistanders0n For a deposit method with no hold, you might consider sending a wire from your bank using these instructions https://t.co/20dz0IqNyo ^ZB",TDAmeritrade
2021-02-26 21:21:59+00:00,1365411816709492739,"@notchicken69 If you wish to exercise a call on GME at this time, you must do so with a broker at 800-669-3900. Please be aware that wait times to speak with a broker may be longer than normal due to current market conditions.^ZB",TDAmeritrade
2021-02-26 21:21:15+00:00,1365411631098904577,"@MikeDaUnicorn If you currently own stock in GME and wish to exercise a call, you must do so with a broker at 800-669-3900. Please be aware that wait times to speak with a broker may be longer than normal due to current market conditions. ^ZB",TDAmeritrade
2021-02-26 21:12:06+00:00,1365409327016783874,"@JohnCoviello1 Hello, John! We apologize for the long waits and completely understand the frustration. Please feel free to DM us with your questions and we will be happy to help! ^JD https://t.co/MVLGBoOyrp",TDAmeritrade
2021-02-26 21:10:34+00:00,1365408942394851329,@CubridFN Our trade desk is glad to help with any trades at 800-669-3900. ^ZB,TDAmeritrade
2021-02-26 21:02:12+00:00,1365406834992041992,@CajunPenny We’re glad to help. Some securities may have underlying factors which prompt us to take some additional steps to mitigate risk for our clients and our firm. Please give us a call at 1-800-669-3900 and we would be happy to review with you. ^ZJ,TDAmeritrade
2021-02-26 21:01:27+00:00,1365406647481417734,"@AveryTheTrader You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-26 21:00:19+00:00,1365406363212464128,"@Bobbyjo562 You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-26 20:53:40+00:00,1365404690427637762,"@Jonpaul27256322 We're glad to help! We're available 24 hours a day at 800-669-3900, or DM us here! ^ZB https://t.co/MVLGBoOyrp",TDAmeritrade
2021-02-26 20:49:19+00:00,1365403594778935299,"@wealth_88 Yes, some trades have been restricted for GME. Please refer to the following link for full details: https://t.co/VDx8Qk0YYL ^ZX",TDAmeritrade
2021-02-26 20:48:10+00:00,1365403306621865991,"@nawaf52718898 Thanks so much for applying with us.  With current volume, it's taking about 10 business days with our account openings. If you'd like a status, you're welcome to email our processors at starting@tdameritrade.com. Thanks for your patience. ^ZJ",TDAmeritrade
2021-02-26 20:46:26+00:00,1365402868052856832,@vibetyx101 Our pleasure! Reach out anytime we can help. Have a great weekend! ^ZB,TDAmeritrade
2021-02-26 20:45:44+00:00,1365402693351727104,@Juslivinglife You're welcome! 🙂 Reach out to us anytime.  I hope you have a great day! ^ZJ,TDAmeritrade
2021-02-26 20:44:28+00:00,1365402375624810499,"@vibetyx101 We will post the new shares as soon as we receive them from the company. At this time we don't have a set date on when they will update, as the company has not provided us an anticipated payable date. We apologize for the inconvenience.  ^ZB",TDAmeritrade
2021-02-26 20:44:10+00:00,1365402298265067521,"@SaltyConstitut1 If you've just sold your positions, your sell orders must settle first before you may withdraw your funds. It takes trade date plus 2 business days for settlement. If your trades have settled and you still can't withdraw, please call  800-669-3900 for help. ^ZJ",TDAmeritrade
2021-02-26 20:42:04+00:00,1365401767933001730,"@mdoherty9188 We apologize for the wait, and we understand the importance of your time. You may also email us through your account, text us from an iOS device here https://t.co/UNqQiijLFv, or chat through the thinkorswim platform for assistance. ^ZB",TDAmeritrade
2021-02-26 20:35:02+00:00,1365400001434824710,"@sophia_edens8 Hello. I'm sorry that you are having an issue. We would be happy to help you with access if you are still having trouble. Please call us at 800-669-3900. Please note there may be a wait due to call volumes, but the lines are open 24/7. ^ZX",TDAmeritrade
2021-02-26 20:34:29+00:00,1365399861869297667,@val_trifonov I'd love to help but am limited in information as I'm not futures licensed. Our futures team told me margin offsets can only be viewed after the trade is entered. It's best explained by phone at our trade desk's 1-800-672-2098. ^ZJ,TDAmeritrade
2021-02-26 20:23:50+00:00,1365397180358537216,"@StVicacy Hello, the developers are aware and working on this issue. Sorry for the inconvenience. ^ZB",TDAmeritrade
2021-02-26 20:21:05+00:00,1365396490919833602,@IPODave You should be able to lock the limit price in the order entry window. We can help at 800-669-3900. ^ZB,TDAmeritrade
2021-02-26 20:18:00+00:00,1365395712155017217,@dikfacemcgee You're welcome to enter a withdrawal on our website or apps. We can help at 800-669-3900. ^ZB,TDAmeritrade
2021-02-26 20:15:03+00:00,1365394972124581888,"@Trader_Roe If you've had recent funding by ACH, an ACH will have a 4 business day hold for options.  If this isn't the issue, please call our trade desk at 1-800-672-2098 as they'd be happy to check on why your order isn't going through. ^ZJ",TDAmeritrade
2021-02-26 20:14:25+00:00,1365394810014728194,"@PappyChef If you prefer to have the info within the order confirmation, you are welcome to use our other app, or one of our other platforms. ^ZB",TDAmeritrade
2021-02-26 20:13:53+00:00,1365394677533462528,@TheSource69 We're glad to help with any issues you are experiencing at 800-669-3900. ^ZB,TDAmeritrade
2021-02-26 20:11:50+00:00,1365394161088802821,"@stocktricity We will post the new shares as soon as we receive them from the company. At this time we don't have a set date on when they will update, as the company has not provided us an anticipated payable date. We apologize for the inconvenience.  ^ZB",TDAmeritrade
2021-02-26 20:11:16+00:00,1365394017614200839,"@mr2legit2quit You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-26 20:10:24+00:00,1365393798868717574,"@PappyChef Tap the ""I"" symbol next to PINK SHEET OTC for the explanation on OTC commissions. ^ZB",TDAmeritrade
2021-02-26 20:09:34+00:00,1365393589572952068,"@Heistenberg_ You can search for and trade TSNPD at this time. Currently held shares will update as soon as we receive the new shares from the company. At this time we don't have a set date on when they will update, as the company has not provided one. ^ZB",TDAmeritrade
2021-02-26 20:08:51+00:00,1365393411008790534,"@NoGmicks Other platforms may have received the new shares, or may be fronting the shares until they do receive them. I can't speak to what other firms are doing. ^ZB",TDAmeritrade
