Datetime,Tweet Id,Text,Username
2021-02-18 17:22:48+00:00,1362452519738245120,We recognize the responsibility that comes with helping customers invest. Hundreds of free educational resources are available to everyone on our Learn website right now. https://t.co/mpUPniJR2i,RobinhoodApp
2021-02-18 17:22:48+00:00,1362452518555377666,"With features like fractional shares, dividend reinvestments, and recurring investments our customers can start with small amounts and grow their investments over time.",RobinhoodApp
2021-02-18 17:21:25+00:00,1362452171321602048,"Contrary to some very misleading and highly uninformed reports, we see evidence that most of our customers are investing for the long-term.",RobinhoodApp
2021-02-18 17:20:19+00:00,1362451892870127619,"The stock market is a powerful wealth creator, but barely half of U.S. households participate in it. We created Robinhood to economically empower all Americans by opening financial markets to them.",RobinhoodApp
2021-02-18 17:18:58+00:00,1362451554968690698,"Robinhood was founded on the belief that the financial system should be built to work for everyone, not just a select few. We dreamed of making investing more accessible, especially for people without a lot of money.",RobinhoodApp
2021-02-18 17:18:34+00:00,1362451452715667457,Our CEO @VladTenev is appearing before the House Financial Services Committee. Here’s what he is saying in his opening statement. We’re linking to some helpful resources to help you follow along.,RobinhoodApp
2021-02-17 20:53:11+00:00,1362143077830287360,"As a major crypto platform, our actions need to be systematic, objective, and derived from first principles. We’re working on the ability to deposit and withdraw all cryptos. We’ll keep you updated as we progress.",RobinhoodApp
2021-02-17 20:53:11+00:00,1362143076957913088,"We are not alone. Just like other crypto platforms, for operational security reasons and to protect customer privacy, we will not confirm which addresses do or do not belong to us.",RobinhoodApp
2021-02-17 20:53:11+00:00,1362143075485671424,We understand that the community wants more insight into which addresses belong to us and how we operate our wallets.,RobinhoodApp
2021-02-17 20:53:11+00:00,1362143074571362305,Cryptocurrencies purchased and owned by our customers are held and custodied in our wallets for the benefit of our customers. Additionally we only receive coins when our customer’s trades have already settled.,RobinhoodApp
2021-02-17 20:53:10+00:00,1362143073510121472,"So much interest in Crypto! To be crystal clear 🔍, we fully intend to provide the ability to deposit and withdraw cryptocurrencies, including DOGE. Robinhood Crypto does NOT currently invest in cryptocurrency or use any customer cryptocurrency for our own benefit.",RobinhoodApp
2021-02-16 20:32:10+00:00,1361775399890427909,"Don’t sleep! Much wow! Robinhood Crypto offers seven tradeable coins, so you can buy and sell crypto like DOGE, BTC, ETH and LTC, 24/7/365. We’re also building deposits and withdrawals for ALL listed cryptocurrencies. https://t.co/uX8NghfAMU",RobinhoodApp
2021-02-16 19:28:34+00:00,1361759392304046082,"Real-time settlement could help limit excessive short selling, while aiming to keep a tighter lid on stock market volatility. Find out why: https://t.co/RIDyJBHu6B",RobinhoodApp
2021-02-15 19:17:36+00:00,1361394245127581705,"Getting ready for tax season with Robinhood? Learn more about key dates, when to expect documents, and what else to look out for here:

https://t.co/wSPrWTW64O",RobinhoodApp
2021-02-13 18:29:14+00:00,1360657300013404164,"“Robinhood has been a game changer for our family and for our community.”

Madisun and Courtney, thank you for being part of the Robinhood community. ❤️ https://t.co/eyifSf2wk3",RobinhoodApp
2021-02-13 02:18:07+00:00,1360412908388118528,"Awesome piece out from @WSJ about how more women are choosing Robinhood, which is essential to democratizing finance for all. Check out the full article: https://t.co/FAf7BJJ4zV https://t.co/FureRYzJ7O",RobinhoodApp
2021-02-12 00:07:11+00:00,1360017572117114880,"What happens when you make a stock trade on Robinhood, and who’s involved? Let’s break down payment for order flow and more. https://t.co/gQjjNKpXC8",RobinhoodApp
2021-02-11 14:06:07+00:00,1359866308985315345,"We’re democratizing Wall Street - and Pike Place. Robinhood is expanding to new locations in Seattle and New York City. We’re hiring across the U.S. - join us!

https://t.co/fqcfUXbDM1",RobinhoodApp
2021-02-10 04:16:56+00:00,1359355648782209024,"What’s high frequency trading, and what role does it play in the market? Learn more about it below and in an article written by our CEO, @VladTenev: https://t.co/atPgSeYiRR https://t.co/0ER96GljcI",RobinhoodApp
2021-02-09 23:37:13+00:00,1359285255824437252,"@kevinolearytv Welcome to Robinhood, Mr. Wonderful! 👋",RobinhoodApp
2021-02-08 03:07:44+00:00,1358613457021456388,@justinstaple Thank you!,RobinhoodApp
2021-02-04 20:44:22+00:00,1357429813909225472,The trading surge in January 2021 made March 2020 look like a blip. We're sharing context on the unprecedented growth Robinhood is seeing. https://t.co/FxkJjGbBCN,RobinhoodApp
2021-02-02 19:34:34+00:00,1356687472206381057,"Last week we saw the impact the two-day trade settlement period has on investors and ultimately our entire financial system. It’s time for T+2 to go.

https://t.co/zfubqijfML",RobinhoodApp
2021-02-02 17:32:59+00:00,1356656876696469504,"We’re witnessing something that the stock market has never quite experienced before. Standing by our Robinhood community means being there for our customers through any trading environment and communicating about the rules our industry faces.

https://t.co/MF5mcyIjOX https://t.co/Evve8lYjZj",RobinhoodApp
2021-02-01 17:02:15+00:00,1356286752768446475,"We’ve raised $3.4 billion to invest in record customer growth. With this funding, we’ll build and enhance our products that give more people access to the financial system. https://t.co/4gcfY5PCBa",RobinhoodApp
2021-02-01 01:47:42+00:00,1356056598725099521,"We want to share with you what Robinhood believes and stands for. Here’s the full story from our CEO, Vlad.
https://t.co/K4DvZrQMmK",RobinhoodApp
2021-01-30 03:44:29+00:00,1355361214897897474,"We’ve received questions about Robinhood and the mechanics behind your trades.  

https://t.co/fuGCgDZZli https://t.co/JYTTbOK7rf",RobinhoodApp
2021-01-28 14:56:44+00:00,1354805613566410756,"In light of current market volatility, we are restricting transactions for certain securities to position closing only, including $AMC and $GME. Read more here.

https://t.co/CdJMjGAeFH",RobinhoodApp
2021-01-28 11:30:05+00:00,1354753612375842816,"New to Robinhood? Our Investing 101 hub has guides for stocks, strategies, and everything in-between. https://t.co/TfXXVq07Nt https://t.co/zTzwYnEqUb",RobinhoodApp
2021-01-28 01:30:06+00:00,1354602619055058954,Have questions about getting started on Robinhood? Our Help Center has plenty of resources for you to explore and learn more: https://t.co/tew7W6ymu1 https://t.co/lKg1Zvx86h,RobinhoodApp
2021-01-28 00:02:02+00:00,1354580457879310340,Trying to make sense of a volatile market? Understanding volatility can help you be a more informed investor. Learn more here: https://t.co/dFxVEEoGKc https://t.co/7Lh3cOPrHv,RobinhoodApp
2021-01-15 20:34:39+00:00,1350179613654175744,"Trading options involves significant risk and is not appropriate for all investors. To learn about risks, read the OCC’s Options Disclosure Document: https://t.co/fksys8WCu6",RobinhoodApp
2021-01-15 20:34:24+00:00,1350179548621520896,"What you need to know about investing from the get-go. 💡

Check out our new look and explore articles that can help you build your financial knowledge at https://t.co/qTeDVyTXgL. https://t.co/3aJTHVWaCt",RobinhoodApp
2021-01-12 17:08:29+00:00,1349040567502573570,"Securities are like different vegetables you can plant in your garden. They’re available in many varieties, such as stocks, bonds, ETFs, and mutual funds, but there’s a risk they don’t grow. 🥕 🍅 🥬 🥔

https://t.co/AWawxOokyE https://t.co/0QWKbMSkUu",RobinhoodApp
2021-01-11 17:38:23+00:00,1348685702444187650,"The Russell 2000 index is your snapshot into how small companies are doing. It’s made up of some of the smallest publicly traded US companies and can highlight how smaller company performances compare to the broader market.

https://t.co/bUdJA3cDHp https://t.co/0VQWiBnzec",RobinhoodApp
2021-01-07 01:25:25+00:00,1346991295957372928,https://t.co/VOS0A7lpkl,RobinhoodApp
2021-01-06 17:20:27+00:00,1346869248971341824,"Bull and bear markets are like the emojis of investing:

🐂 - Period of growth for a stock, an industry, or entire markets
🐻 - Period of decline for a stock, an industry, or entire markets

https://t.co/sStRmJjkuo https://t.co/ZS2V6XlF1r",RobinhoodApp
2021-01-05 17:37:26+00:00,1346511136951128064,"The world’s stock markets are complex, but are all based upon one simple concept: Connecting stock buyers with stock sellers to trade under an agreed upon set of rules. This is the key role of every stock market, from New York to Hong Kong.

https://t.co/TCOd3HFUX2 https://t.co/v3OP1fTYIk",RobinhoodApp
2021-01-04 18:05:42+00:00,1346155862344142848,"Getting selected to the @DowJones index is an honor. The Dow’s 30 companies are some of the most prestigious and well-known brands in the United States. Investors look to the Dow to learn how markets are doing in general.

https://t.co/bAncvCf4KY https://t.co/30uLMl0vXJ",RobinhoodApp
2021-01-01 00:06:48+00:00,1344797183841746945,Thanks for making us part of your investing journey. Onward to 2021! https://t.co/kh4YaInJeh,RobinhoodApp
2020-12-25 03:22:34+00:00,1342309735022776320,"And to all, a good night! 🎄❤️",RobinhoodApp
2020-12-25 03:21:33+00:00,1342309478838898688,"We’re thrilled that you’re reading and learning about new companies! It’s never too late to start your journey. Check your DMs. 👀🎅

https://t.co/Z6M121Rsl2",RobinhoodApp
2020-12-25 03:20:41+00:00,1342309262815449089,"Thank YOU for always showing us so much love. We do this for customers like you. Check your DMs! 👀🎅

https://t.co/HBptFOoYDs",RobinhoodApp
2020-12-25 03:16:51+00:00,1342308298494623744,"We love passing value back to our customers and making finance more accessible. Check your DMs for something awesome! 👀🎅

https://t.co/Gv4rxT2vVc",RobinhoodApp
2020-12-25 03:14:22+00:00,1342307671832072192,"Thanks for sharing your 2020 Robinhood Recap. Check your DMs! 👀🎅 #MyRobinhoodRecap

https://t.co/2oDGKVBMfR",RobinhoodApp
2020-12-25 03:11:19+00:00,1342306903926263808,"Thanks for sharing the news! Check your DMs for some holiday spirit! 👀🎅

https://t.co/mxp3o1Xa1h",RobinhoodApp
2020-12-25 03:08:18+00:00,1342306147043135490,"We appreciate the kind words! We couldn’t have done it without our customers. Check your DMs! 👀🎅

https://t.co/5XXTDywOHn",RobinhoodApp
2020-12-25 03:05:38+00:00,1342305474239033344,"Thank you for being one of our early customers! Check your DMs! 👀🎅 #MyRobinhoodRecap

https://t.co/7zxaiQjv3f",RobinhoodApp
2020-12-25 03:04:54+00:00,1342305289572257793,"Hello, Becca 👋  We’re Robinhood, and we’re happy you’ve been with us since the early days. Check your DMs! 👀🎅

https://t.co/u7pvSGS47Y",RobinhoodApp
2020-12-25 03:04:22+00:00,1342305156503797761,"Thanks for sharing your 2020 Robinhood Recap. Check your DMs! 👀🎅 #MyRobinhoodRecap

https://t.co/84h1Mj1QHg",RobinhoodApp
2020-12-25 03:03:49+00:00,1342305017437417473,‘Twas the night before Christmas…🎄🎁🧦,RobinhoodApp
2020-12-24 18:25:45+00:00,1342174639078957059,"The @Nasdaq is like your tech-obsessed buddy (everyone’s got one) who can’t stop talking about APIs and learned to code before they could text.

https://t.co/0jryMWXBAL https://t.co/DfOvVsufWO",RobinhoodApp
2020-12-23 23:52:59+00:00,1341894602966454273,@laurent4508 💪💪,RobinhoodApp
2020-12-23 23:23:15+00:00,1341887121905180672,We are all investors. Our time is now. https://t.co/N9gWu0gU5c,RobinhoodApp
2020-12-23 20:08:04+00:00,1341838001794555904,"Shoutout to everyone who referred someone to Robinhood this year.

Here’s to the trendsetters that help their friends learn about the markets! #MyRobinhoodRecap https://t.co/FQmlmXsVCE",RobinhoodApp
2020-12-23 17:09:38+00:00,1341793097370513410,"A dividend can feel like a birthday check from grandma…except it’s sent by the company whose dividend-paying stock you own. They are generally distributed four times per year — or, if the company doesn’t pay dividends, not at all.

https://t.co/qD2HmVV04O https://t.co/QVLSunCDRM",RobinhoodApp
2020-12-23 00:38:29+00:00,1341543664993009664,@RehabKingXbox Link works now! Thanks for letting us know.,RobinhoodApp
2020-12-23 00:01:03+00:00,1341534247706869762,"An ETF is like an investment smoothie. Similar to a smoothie, it’s one thing you can invest in that can be made up of a mix of ingredients, available in different asset flavors (i.e., industries, sectors, etc.).

https://t.co/TJvZTjSi6o https://t.co/RB667M2VDw",RobinhoodApp
2020-12-22 23:08:30+00:00,1341521021103304706,@drckangelo Keeping your mind on your money! #MyRobinhoodRecap,RobinhoodApp
2020-12-22 23:08:12+00:00,1341520945769418753,@PharmaBruhh Wow! 3 years! #MyRobinhoodRecap,RobinhoodApp
2020-12-22 23:07:00+00:00,1341520642881900544,@bourashed Love that you joined us this year! #MyRobinhoodRecap,RobinhoodApp
2020-12-22 23:00:33+00:00,1341519020789538823,Quote tweet this with a screenshot from your 2020 Robinhood Recap. #MyRobinhooodRecap,RobinhoodApp
2020-12-22 20:00:23+00:00,1341473681424351232,The first step on any investing journey is a big one. Thanks for letting us take the journey with you! #MyRobinhoodRecap https://t.co/HyQHieZdmi,RobinhoodApp
2020-12-21 23:01:32+00:00,1341156878588334080,"Yes, we’re cutting our margin interest rate from 5% to 2.5% for Robinhood Gold customers, making it one of the most competitive in the industry. 

Straightforward pricing that’s the same for every eligible customer, regardless of account size.

https://t.co/K9Mn2T66xF https://t.co/l7iUKXaxOr",RobinhoodApp
2020-12-21 17:21:23+00:00,1341071280150175744,"It’s been quite the year. Do you remember:

📲 The first stock you bought?
🤝 The trades you made?
👀 How many companies you added to your watchlist?

Discover your Robinhood Recap and take a look back at your journey through 2020!

https://t.co/dSIPo4TKJb https://t.co/q5MKbxN7Pv",RobinhoodApp
2020-12-11 17:34:54+00:00,1337450801329963008,"@mattwundo We believe the @RobinhoodSnacks team calls this a ""TBOY"". 🙌",RobinhoodApp
2020-12-11 17:32:19+00:00,1337450152341041152,@HeyFrankel @ZacEfron @DoorDash Gotta love our @RobinhoodSnacks team!,RobinhoodApp
2020-12-09 21:28:01+00:00,1336784691651756035,@MechaJohnzilla Love that you're investing in the relationship between you and your portfolio. ❤️,RobinhoodApp
2020-12-03 22:00:49+00:00,1334618619188113408,"@J_Blake14 @bprafulkumar @vladtenev Couldn't have done it without our customers, who believe in a democratized financial system for all.",RobinhoodApp
2020-12-03 21:50:50+00:00,1334616107898994688,"We’re honored that Bloomberg Businessweek recognized our co-founders, @bprafulkumar and @vladtenev, on this year’s #Bloomberg50 list of icons and innovators.

https://t.co/FNr3EA7nnk",RobinhoodApp
2020-12-02 21:09:00+00:00,1334243193227894784,@michaelkuhn_ We're happy to help you access the markets as frequently as you need to!,RobinhoodApp
2020-12-02 21:08:10+00:00,1334242980257878016,@__J3 Love that for you.,RobinhoodApp
2020-12-02 21:06:49+00:00,1334242641655918593,@issasaaa You got your mind on your money!,RobinhoodApp
2020-12-02 18:09:08+00:00,1334197925904146435,"Our CEO @vladtenev joined @twentyminutevc to discuss why he co-founded Robinhood, what keeps him up at night, and how he’s leading Robinhood forward to democratize finance for all.

https://t.co/KlxIkPoCir https://t.co/uq5ZyfMyRM",RobinhoodApp
2020-11-24 01:25:51+00:00,1331046338046279680,@verve20 Interesting idea and great way to help friends hold each other accountable for learning! We'll certainly pass it on to the team.,RobinhoodApp
2020-11-24 01:24:12+00:00,1331045923112161281,@marianneoster We love that you're thinking about this too! Democratization and empowerment are key.,RobinhoodApp
2020-11-18 00:00:59+00:00,1328850654652076032,@tbt94 @FedEx 😉 https://t.co/8lX0pkJqMN,RobinhoodApp
2020-11-16 21:53:06+00:00,1328456083770281984,"Cash Management customers can send checks on Robinhood! No checkbook required for your next rent check:

💸 Tap the Cash tab
💱 Tap Transfer
✉️ Tap Pay by Check
📄 Provide the details of your payment
📨 Your check should arrive in 5–7 business days

https://t.co/Yp5sLxkF49",RobinhoodApp
2020-11-16 17:22:20+00:00,1328387942453182464,"@kennystsandmore Welcome to the markets, Kenny! Happy to help you access and learn about stocks.",RobinhoodApp
2020-11-14 00:44:27+00:00,1327412043549351937,"@jcarrcpa We don't have a checkbook, but you can pay by check using Cash Management!

https://t.co/PKjGNdqIwp",RobinhoodApp
2020-11-13 17:39:23+00:00,1327305070531133443,"No card? No problem!

Whether you have a virtual card or are waiting for your physical card, you can start using Cash Management immediately after enrolling:

🏦 Set up direct deposit
📲 Set up Apple Pay, Google Pay, or Samsung Pay
💻 Shop online

 https://t.co/E0HJp9k4GG",RobinhoodApp
2020-11-12 15:28:24+00:00,1326909720322568192,"@ApplauseTones You can send checks with Cash Management too! We started rolling this feature out to customers earlier this year. 🙂

https://t.co/PKjGNdIjUZ",RobinhoodApp
2020-11-12 15:05:24+00:00,1326903931793006595,"In 2020, Robinhood customers earned over $2.5M in interest through the Cash Management sweep program. 💰 https://t.co/DQA27BjEiC",RobinhoodApp
2020-11-12 15:05:23+00:00,1326903925937680387,"We know your cash is important to you.

With Cash Management, you can:

💵 Earn interest every month on your uninvested cash
💳 Use your personalized debit card to purchase your favorite things
🔁 Set up auto-pay for recurring bills

All through Robinhood. https://t.co/BppitvlZO5",RobinhoodApp
2020-11-12 15:05:22+00:00,1326903921646907394,"Do more with your brokerage account 💪

Today, you can join over one million Robinhood customers who are already using Cash Management to make purchases, earn interest, and invest all in one place. Here’s how Cash Management can work for you. 💵🙌

https://t.co/RJeIRQgQK6 https://t.co/cObSRxoCc7",RobinhoodApp
2020-11-10 20:16:29+00:00,1326257441131044864,"@mazzillie Great to have you with us, Emanuel! https://t.co/2POT0VkrFI",RobinhoodApp
2020-11-09 22:10:29+00:00,1325923743051337729,"Robinhood systems remained operational this morning, despite historic traffic. We’ve worked to harden our infrastructure, improve reliability, and increase capacity. We’ll continue to invest in scaling our systems to support our customers every day—including busy days like today.",RobinhoodApp
2020-11-09 21:45:59+00:00,1325917578124951552,@GooglePlay @mrsdowjones @lestanberry All part of how we aim to democratize finance for all!,RobinhoodApp
2020-11-02 17:33:38+00:00,1323317356790128640,"Last week, we hosted a virtual event for personal finance leaders. We were joined by special guests @mrsdowjones and @lestanberry to discuss how we’re empowering the next generation of investors. Here are some highlights.

https://t.co/joFZ2ZQs6x https://t.co/X2oKTAJh54",RobinhoodApp
2020-10-31 00:21:05+00:00,1322332731519373313,@packrunning_ Excited for you to start! https://t.co/yIuPEgxb5W,RobinhoodApp
2020-10-31 00:19:07+00:00,1322332238176870400,@goddess_gaming You're welcome!,RobinhoodApp
2020-10-31 00:09:00+00:00,1322329692045668353,@JENRANFT_DECKER Always happy to help!,RobinhoodApp
2020-10-31 00:08:53+00:00,1322329661339099143,@BigBizBrah Interest payments are important! But that's just our two cents.,RobinhoodApp
2020-10-29 16:02:11+00:00,1321844790393102338,"Your cash balance will be displayed in the Cash tab, which will also be home to your deposit history and Cash Management information. We’ll continue to roll this out over the next few months.

Learn more and let us know what you think!

https://t.co/MXAYFUsgJt",RobinhoodApp
2020-10-29 16:02:10+00:00,1321844788254048256,"The number on the Investing tab now only reflects the value of your investments  (minus any margin you’re using), and your returns are now calculated based on your net investments. 🧐 https://t.co/q84NStMXOa",RobinhoodApp
2020-10-29 16:02:03+00:00,1321844759028097026,"Starting today, some of you may begin to see changes to your Investing and Cash tabs—the first two tabs in your app. 👀

To make it easier to track your investment performance, we’re changing how your cash balance is displayed and updating how your returns are calculated. 📊💸 https://t.co/cobfT4nxb5",RobinhoodApp
2020-10-26 23:29:42+00:00,1320870249277788160,"We’re proud to share that @RobinhoodSnacks was named @AdWeek’s Hottest Brand Podcast of 2020!

Approachable news is important to democratizing finance for all. It’s exciting to see more people listening and learning through our Snacks Daily podcast.

https://t.co/09y5JKHtqh",RobinhoodApp
2020-10-22 21:38:38+00:00,1319392745622884352,"Today we’re releasing the results of our survey about women’s attitudes, behaviors, and goals toward investing. Our research shows that while many women are interested in investing, they still face significant barriers to participate in financial markets.

https://t.co/E5WmUsQFUO https://t.co/dBsl52Ndsg",RobinhoodApp
2020-10-21 14:53:21+00:00,1318928365005385730,@youngmike500 Go ahead and shoot us a DM so we can help! https://t.co/RZfaZm89Z5,RobinhoodApp
2020-10-20 23:20:15+00:00,1318693542609313793,@jeremykosiba @TheSharkDaymond We will see you there! https://t.co/0fgLzyPoui,RobinhoodApp
2020-10-20 22:12:44+00:00,1318676550695362560,@TheSharkDaymond @DwyaneWade 💪🤝🙌,RobinhoodApp
2020-10-20 20:30:48+00:00,1318650898709540864,"Get ready for #BlackEntrepreneursDay on October 24th! We’re excited to partner with @thesharkdaymond on this free, live-stream event to celebrate Black business and entrepreneurship!

RSVP here: https://t.co/tbvCNxIiXN https://t.co/jKWCHazsB1",RobinhoodApp
2020-10-20 05:24:19+00:00,1318422777318141952,"@Devynnjcr Welcome, Devynn! Excited for you to learn more about the markets.",RobinhoodApp
2020-10-14 18:52:05+00:00,1316451728749985794,@iangoinskiin Always happy to help!,RobinhoodApp
2020-10-08 18:40:39+00:00,1314274525329022976,What frequency are you choosing to set up your first recurring investment on Robinhood? 🗓️🔁,RobinhoodApp
2020-10-07 19:11:55+00:00,1313920004400668672,"@Mattrallyrace Fractional shares allow you to trade stocks and ETFs in pieces of shares, in addition to trading in whole share increments. Learn more here.

https://t.co/YVgKbpRHtO",RobinhoodApp
2020-10-07 19:09:31+00:00,1313919403138805762,"Recurring investments are easy to manage. 

Whether you need to set up a new recurring investment or edit a previously scheduled recurring investment, you can take care of it with just a few simple taps. 🔁

https://t.co/seDQ3r87fQ",RobinhoodApp
2020-10-07 01:48:33+00:00,1313657433244332032,@alexanderbittan Thank you for this feedback! We'll share it with the team as we continue to improve the feature.,RobinhoodApp
2020-10-06 20:42:50+00:00,1313580497281273856,"@nicholipitraa You can schedule automatic investments on a recurring basis in thousands of stocks and ETFs, which can help create responsible investing habits and build towards longterm investing goals.",RobinhoodApp
2020-10-06 20:40:22+00:00,1313579876239077378,"@J_Blake14 Still have to make informed choices, but all it takes is a few taps!",RobinhoodApp
